Año;CodLocalidadResidencia;NombreLocalidad;Barrio;CicloVital;ClasificaciónConducta;Sexo;Casos
2023;7;Bosa;BOSA OCCIDENTAL;6 – 11 Infancia;Intento de Suicidio;Mujer;5
2023;7;Bosa;BOSA OCCIDENTAL;6 – 11 Infancia;Ideación suicida;Hombre;38
2023;7;Bosa;BOSA OCCIDENTAL;6 – 11 Infancia;Ideación suicida;Mujer;50
2023;7;Bosa;BOSA OCCIDENTAL;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2023;7;Bosa;BOSA OCCIDENTAL;>60 Vejez;Intento de Suicidio;Mujer;3
2023;7;Bosa;BOSA OCCIDENTAL;>60 Vejez;Ideación suicida;Hombre;9
2023;7;Bosa;BOSA OCCIDENTAL;>60 Vejez;Ideación suicida;Mujer;15
2023;7;Bosa;BOSA OCCIDENTAL;>60 Vejez;Intento de Suicidio;Hombre;2
2023;7;Bosa;EL PORVENIR;12 – 17 Adolescencia;Intento de Suicidio;Mujer;30
2023;7;Bosa;EL PORVENIR;12 – 17 Adolescencia;Ideación suicida;Hombre;63
2023;7;Bosa;EL PORVENIR;12 – 17 Adolescencia;Ideación suicida;Mujer;137
2023;7;Bosa;EL PORVENIR;12 – 17 Adolescencia;Intento de Suicidio;Hombre;5
2023;7;Bosa;EL PORVENIR;18 – 28 Juventud;Ideación suicida;Mujer;114
2023;7;Bosa;EL PORVENIR;18 – 28 Juventud;Intento de Suicidio;Mujer;40
2023;7;Bosa;EL PORVENIR;18 – 28 Juventud;Intento de Suicidio;Hombre;25
2023;7;Bosa;EL PORVENIR;18 – 28 Juventud;Ideación suicida;Hombre;62
2023;7;Bosa;EL PORVENIR;29 – 59 Adultez;Ideación suicida;Mujer;81
2023;7;Bosa;EL PORVENIR;29 – 59 Adultez;Intento de Suicidio;Mujer;15
2023;7;Bosa;EL PORVENIR;29 – 59 Adultez;Ideación suicida;Hombre;28
2023;7;Bosa;EL PORVENIR;29 – 59 Adultez;Intento de Suicidio;Hombre;10
2023;7;Bosa;EL PORVENIR;6 – 11 Infancia;Ideación suicida;Hombre;29
2023;7;Bosa;EL PORVENIR;6 – 11 Infancia;Ideación suicida;Mujer;32
2023;7;Bosa;EL PORVENIR;6 – 11 Infancia;Intento de Suicidio;Mujer;3
2023;7;Bosa;EL PORVENIR;>60 Vejez;Ideación suicida;Mujer;3
2023;7;Bosa;EL PORVENIR;>60 Vejez;Intento de Suicidio;Mujer;1
2023;7;Bosa;EL PORVENIR;>60 Vejez;Ideación suicida;Hombre;3
2023;7;Bosa;EL PORVENIR;>60 Vejez;Intento de Suicidio;Hombre;1
2023;7;Bosa;TINTAL SUR;12 – 17 Adolescencia;Ideación suicida;Mujer;72
2023;7;Bosa;TINTAL SUR;12 – 17 Adolescencia;Intento de Suicidio;Mujer;16
2023;7;Bosa;TINTAL SUR;12 – 17 Adolescencia;Ideación suicida;Hombre;35
2023;7;Bosa;TINTAL SUR;12 – 17 Adolescencia;Intento de Suicidio;Hombre;2
2023;7;Bosa;TINTAL SUR;18 – 28 Juventud;Intento de Suicidio;Hombre;6
2023;7;Bosa;TINTAL SUR;18 – 28 Juventud;Intento de Suicidio;Mujer;28
2023;7;Bosa;TINTAL SUR;18 – 28 Juventud;Ideación suicida;Hombre;40
2023;7;Bosa;TINTAL SUR;18 – 28 Juventud;Ideación suicida;Mujer;68
2023;7;Bosa;TINTAL SUR;29 – 59 Adultez;Intento de Suicidio;Hombre;5
2023;7;Bosa;TINTAL SUR;29 – 59 Adultez;Ideación suicida;Mujer;58
2023;7;Bosa;TINTAL SUR;29 – 59 Adultez;Intento de Suicidio;Mujer;15
2023;7;Bosa;TINTAL SUR;29 – 59 Adultez;Ideación suicida;Hombre;21
2023;7;Bosa;TINTAL SUR;6 – 11 Infancia;Ideación suicida;Hombre;12
2023;7;Bosa;TINTAL SUR;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2023;7;Bosa;TINTAL SUR;6 – 11 Infancia;Ideación suicida;Mujer;20
2023;7;Bosa;TINTAL SUR;>60 Vejez;Ideación suicida;Mujer;6
2023;7;Bosa;TINTAL SUR;>60 Vejez;Ideación suicida;Hombre;1
2023;7;Bosa;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Hombre;2
2023;7;Bosa;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;9
2023;7;Bosa;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2023;7;Bosa;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2023;7;Bosa;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Mujer;16
2023;7;Bosa;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2023;7;Bosa;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Mujer;1
2023;7;Bosa;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;2
2023;7;Bosa;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;2
2023;7;Bosa;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Mujer;6
2023;7;Bosa;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2023;7;Bosa;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2023;7;Bosa;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Hombre;2
2023;7;Bosa;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Mujer;1
2023;8;Kennedy;AMERICAS;12 – 17 Adolescencia;Ideación suicida;Mujer;66
2023;8;Kennedy;AMERICAS;12 – 17 Adolescencia;Intento de Suicidio;Mujer;17
2023;8;Kennedy;AMERICAS;12 – 17 Adolescencia;Ideación suicida;Hombre;20
2023;8;Kennedy;AMERICAS;12 – 17 Adolescencia;Intento de Suicidio;Hombre;8
2023;8;Kennedy;AMERICAS;18 – 28 Juventud;Intento de Suicidio;Mujer;30
2023;8;Kennedy;AMERICAS;18 – 28 Juventud;Ideación suicida;Mujer;44
2023;8;Kennedy;AMERICAS;18 – 28 Juventud;Ideación suicida;Hombre;24
2023;8;Kennedy;AMERICAS;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2023;8;Kennedy;AMERICAS;29 – 59 Adultez;Intento de Suicidio;Mujer;12
2023;8;Kennedy;AMERICAS;29 – 59 Adultez;Ideación suicida;Hombre;20
2023;8;Kennedy;AMERICAS;29 – 59 Adultez;Ideación suicida;Mujer;34
2023;8;Kennedy;AMERICAS;29 – 59 Adultez;Intento de Suicidio;Hombre;9
2023;8;Kennedy;AMERICAS;6 – 11 Infancia;Ideación suicida;Hombre;6
2023;8;Kennedy;AMERICAS;6 – 11 Infancia;Ideación suicida;Mujer;7
2023;8;Kennedy;AMERICAS;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2023;8;Kennedy;AMERICAS;>60 Vejez;Ideación suicida;Mujer;6
2023;8;Kennedy;AMERICAS;>60 Vejez;Ideación suicida;Hombre;4
2023;8;Kennedy;AMERICAS;>60 Vejez;Intento de Suicidio;Mujer;1
2023;8;Kennedy;BAVARIA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;7
2023;8;Kennedy;BAVARIA;12 – 17 Adolescencia;Ideación suicida;Mujer;27
2023;8;Kennedy;BAVARIA;12 – 17 Adolescencia;Ideación suicida;Hombre;7
2023;8;Kennedy;BAVARIA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2023;8;Kennedy;BAVARIA;18 – 28 Juventud;Intento de Suicidio;Mujer;6
2023;8;Kennedy;BAVARIA;18 – 28 Juventud;Ideación suicida;Mujer;18
2023;8;Kennedy;BAVARIA;18 – 28 Juventud;Ideación suicida;Hombre;25
2023;8;Kennedy;BAVARIA;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2023;8;Kennedy;BAVARIA;29 – 59 Adultez;Ideación suicida;Mujer;18
2023;8;Kennedy;BAVARIA;29 – 59 Adultez;Ideación suicida;Hombre;8
2023;8;Kennedy;BAVARIA;29 – 59 Adultez;Intento de Suicidio;Hombre;4
2023;8;Kennedy;BAVARIA;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2023;8;Kennedy;BAVARIA;6 – 11 Infancia;Ideación suicida;Mujer;3
2023;8;Kennedy;BAVARIA;6 – 11 Infancia;Ideación suicida;Hombre;4
2023;8;Kennedy;BAVARIA;>60 Vejez;Ideación suicida;Hombre;6
2023;8;Kennedy;BAVARIA;>60 Vejez;Ideación suicida;Mujer;2
2023;8;Kennedy;CALANDAIMA;12 – 17 Adolescencia;Ideación suicida;Mujer;117
2023;8;Kennedy;CALANDAIMA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;25
2023;8;Kennedy;CALANDAIMA;12 – 17 Adolescencia;Ideación suicida;Hombre;39
2023;8;Kennedy;CALANDAIMA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;6
2023;8;Kennedy;CALANDAIMA;18 – 28 Juventud;Ideación suicida;Mujer;114
2023;8;Kennedy;CALANDAIMA;18 – 28 Juventud;Intento de Suicidio;Mujer;34
2023;8;Kennedy;CALANDAIMA;18 – 28 Juventud;Intento de Suicidio;Hombre;17
2023;8;Kennedy;CALANDAIMA;18 – 28 Juventud;Ideación suicida;Hombre;53
2023;8;Kennedy;CALANDAIMA;29 – 59 Adultez;Intento de Suicidio;Mujer;25
2023;8;Kennedy;CALANDAIMA;29 – 59 Adultez;Ideación suicida;Hombre;40
2023;8;Kennedy;CALANDAIMA;29 – 59 Adultez;Ideación suicida;Mujer;98
2023;8;Kennedy;CALANDAIMA;29 – 59 Adultez;Intento de Suicidio;Hombre;9
2023;8;Kennedy;CALANDAIMA;6 – 11 Infancia;Intento de Suicidio;Hombre;3
2023;8;Kennedy;CALANDAIMA;6 – 11 Infancia;Ideación suicida;Mujer;17
2023;8;Kennedy;CALANDAIMA;6 – 11 Infancia;Ideación suicida;Hombre;15
2023;8;Kennedy;CALANDAIMA;6 – 11 Infancia;Intento de Suicidio;Mujer;2
2023;8;Kennedy;CALANDAIMA;>60 Vejez;Intento de Suicidio;Hombre;1
2023;8;Kennedy;CALANDAIMA;>60 Vejez;Ideación suicida;Hombre;10
2023;8;Kennedy;CALANDAIMA;>60 Vejez;Ideación suicida;Mujer;13
2023;8;Kennedy;CALANDAIMA;>60 Vejez;Intento de Suicidio;Mujer;1
2023;8;Kennedy;CARVAJAL;12 – 17 Adolescencia;Ideación suicida;Mujer;90
2023;8;Kennedy;CARVAJAL;12 – 17 Adolescencia;Intento de Suicidio;Mujer;23
2023;8;Kennedy;CARVAJAL;12 – 17 Adolescencia;Ideación suicida;Hombre;42
2023;8;Kennedy;CARVAJAL;12 – 17 Adolescencia;Intento de Suicidio;Hombre;4
2023;8;Kennedy;CARVAJAL;18 – 28 Juventud;Ideación suicida;Mujer;64
2023;8;Kennedy;CARVAJAL;18 – 28 Juventud;Ideación suicida;Hombre;26
2023;8;Kennedy;CARVAJAL;18 – 28 Juventud;Intento de Suicidio;Hombre;13
2023;8;Kennedy;CARVAJAL;18 – 28 Juventud;Intento de Suicidio;Mujer;20
2023;8;Kennedy;CARVAJAL;29 – 59 Adultez;Ideación suicida;Mujer;60
2023;8;Kennedy;CARVAJAL;29 – 59 Adultez;Ideación suicida;Hombre;29
2023;8;Kennedy;CARVAJAL;29 – 59 Adultez;Intento de Suicidio;Hombre;8
2023;8;Kennedy;CARVAJAL;29 – 59 Adultez;Intento de Suicidio;Mujer;12
2023;8;Kennedy;CARVAJAL;6 – 11 Infancia;Ideación suicida;Mujer;22
2023;8;Kennedy;CARVAJAL;6 – 11 Infancia;Ideación suicida;Hombre;14
2023;8;Kennedy;CARVAJAL;6 – 11 Infancia;Intento de Suicidio;Mujer;3
2023;8;Kennedy;CARVAJAL;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2023;8;Kennedy;CARVAJAL;>60 Vejez;Ideación suicida;Mujer;9
2023;8;Kennedy;CARVAJAL;>60 Vejez;Ideación suicida;Hombre;9
2023;8;Kennedy;CARVAJAL;>60 Vejez;Intento de Suicidio;Hombre;1
2023;8;Kennedy;CARVAJAL;>60 Vejez;Intento de Suicidio;Mujer;1
2023;8;Kennedy;CASTILLA;12 – 17 Adolescencia;Ideación suicida;Mujer;97
2023;8;Kennedy;CASTILLA;12 – 17 Adolescencia;Ideación suicida;Hombre;48
2023;8;Kennedy;CASTILLA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;9
2023;8;Kennedy;CASTILLA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;7
2023;8;Kennedy;CASTILLA;18 – 28 Juventud;Ideación suicida;Mujer;110
2023;8;Kennedy;CASTILLA;18 – 28 Juventud;Ideación suicida;Hombre;54
2023;8;Kennedy;CASTILLA;18 – 28 Juventud;Intento de Suicidio;Mujer;26
2023;8;Kennedy;CASTILLA;18 – 28 Juventud;Intento de Suicidio;Hombre;13
2023;8;Kennedy;CASTILLA;29 – 59 Adultez;Ideación suicida;Hombre;53
2023;8;Kennedy;CASTILLA;29 – 59 Adultez;Ideación suicida;Mujer;59
2023;8;Kennedy;CASTILLA;29 – 59 Adultez;Intento de Suicidio;Mujer;21
2023;8;Kennedy;CASTILLA;29 – 59 Adultez;Intento de Suicidio;Hombre;11
2023;8;Kennedy;CASTILLA;6 – 11 Infancia;Ideación suicida;Hombre;15
2023;8;Kennedy;CASTILLA;6 – 11 Infancia;Ideación suicida;Mujer;22
2023;8;Kennedy;CASTILLA;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2023;8;Kennedy;CASTILLA;>60 Vejez;Ideación suicida;Hombre;7
2023;8;Kennedy;CASTILLA;>60 Vejez;Ideación suicida;Mujer;9
2023;8;Kennedy;CORABASTOS;12 – 17 Adolescencia;Ideación suicida;Mujer;59
2023;8;Kennedy;CORABASTOS;12 – 17 Adolescencia;Ideación suicida;Hombre;33
2023;8;Kennedy;CORABASTOS;12 – 17 Adolescencia;Intento de Suicidio;Mujer;18
2023;8;Kennedy;CORABASTOS;12 – 17 Adolescencia;Intento de Suicidio;Hombre;4
2023;8;Kennedy;CORABASTOS;18 – 28 Juventud;Intento de Suicidio;Hombre;11
2023;8;Kennedy;CORABASTOS;18 – 28 Juventud;Ideación suicida;Mujer;46
2023;8;Kennedy;CORABASTOS;18 – 28 Juventud;Ideación suicida;Hombre;15
2023;8;Kennedy;CORABASTOS;18 – 28 Juventud;Intento de Suicidio;Mujer;24
2023;8;Kennedy;CORABASTOS;29 – 59 Adultez;Ideación suicida;Hombre;19
2023;8;Kennedy;CORABASTOS;29 – 59 Adultez;Intento de Suicidio;Mujer;16
2023;8;Kennedy;CORABASTOS;29 – 59 Adultez;Ideación suicida;Mujer;26
2023;8;Kennedy;CORABASTOS;29 – 59 Adultez;Intento de Suicidio;Hombre;10
2023;8;Kennedy;CORABASTOS;6 – 11 Infancia;Intento de Suicidio;Hombre;2
2023;8;Kennedy;CORABASTOS;6 – 11 Infancia;Ideación suicida;Hombre;9
2023;8;Kennedy;CORABASTOS;6 – 11 Infancia;Ideación suicida;Mujer;11
2023;8;Kennedy;CORABASTOS;>60 Vejez;Ideación suicida;Mujer;1
2023;8;Kennedy;CORABASTOS;>60 Vejez;Ideación suicida;Hombre;2
2023;8;Kennedy;GRAN BRITALIA;0 – 5 Primera Infancia;Ideación suicida;Mujer;1
2023;8;Kennedy;GRAN BRITALIA;12 – 17 Adolescencia;Ideación suicida;Mujer;71
2023;8;Kennedy;GRAN BRITALIA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;8
2023;8;Kennedy;GRAN BRITALIA;12 – 17 Adolescencia;Ideación suicida;Hombre;31
2023;8;Kennedy;GRAN BRITALIA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;11
2023;8;Kennedy;GRAN BRITALIA;18 – 28 Juventud;Ideación suicida;Mujer;56
2023;8;Kennedy;GRAN BRITALIA;18 – 28 Juventud;Ideación suicida;Hombre;19
2023;8;Kennedy;GRAN BRITALIA;18 – 28 Juventud;Intento de Suicidio;Mujer;24
2023;8;Kennedy;GRAN BRITALIA;18 – 28 Juventud;Intento de Suicidio;Hombre;10
2023;8;Kennedy;GRAN BRITALIA;29 – 59 Adultez;Ideación suicida;Mujer;48
2023;8;Kennedy;GRAN BRITALIA;29 – 59 Adultez;Intento de Suicidio;Mujer;11
2023;8;Kennedy;GRAN BRITALIA;29 – 59 Adultez;Ideación suicida;Hombre;23
2023;8;Kennedy;GRAN BRITALIA;29 – 59 Adultez;Intento de Suicidio;Hombre;5
2023;8;Kennedy;GRAN BRITALIA;6 – 11 Infancia;Ideación suicida;Mujer;14
2023;8;Kennedy;GRAN BRITALIA;6 – 11 Infancia;Ideación suicida;Hombre;10
2023;8;Kennedy;GRAN BRITALIA;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2023;8;Kennedy;GRAN BRITALIA;>60 Vejez;Ideación suicida;Mujer;10
2023;8;Kennedy;GRAN BRITALIA;>60 Vejez;Ideación suicida;Hombre;3
2023;8;Kennedy;GRAN BRITALIA;>60 Vejez;Intento de Suicidio;Hombre;4
2023;8;Kennedy;KENNEDY CENTRAL;12 – 17 Adolescencia;Ideación suicida;Hombre;46
2023;8;Kennedy;KENNEDY CENTRAL;12 – 17 Adolescencia;Ideación suicida;Mujer;90
2023;8;Kennedy;KENNEDY CENTRAL;12 – 17 Adolescencia;Intento de Suicidio;Mujer;13
2023;8;Kennedy;KENNEDY CENTRAL;12 – 17 Adolescencia;Intento de Suicidio;Hombre;4
2023;8;Kennedy;KENNEDY CENTRAL;18 – 28 Juventud;Ideación suicida;Mujer;76
2023;8;Kennedy;KENNEDY CENTRAL;18 – 28 Juventud;Ideación suicida;Hombre;43
2023;8;Kennedy;KENNEDY CENTRAL;18 – 28 Juventud;Intento de Suicidio;Mujer;27
2023;8;Kennedy;KENNEDY CENTRAL;18 – 28 Juventud;Intento de Suicidio;Hombre;12
2023;8;Kennedy;KENNEDY CENTRAL;29 – 59 Adultez;Ideación suicida;Hombre;41
2023;8;Kennedy;KENNEDY CENTRAL;29 – 59 Adultez;Ideación suicida;Mujer;48
2023;8;Kennedy;KENNEDY CENTRAL;29 – 59 Adultez;Intento de Suicidio;Hombre;12
2023;8;Kennedy;KENNEDY CENTRAL;29 – 59 Adultez;Intento de Suicidio;Mujer;15
2023;8;Kennedy;KENNEDY CENTRAL;6 – 11 Infancia;Ideación suicida;Hombre;9
2023;8;Kennedy;KENNEDY CENTRAL;6 – 11 Infancia;Ideación suicida;Mujer;21
2023;8;Kennedy;KENNEDY CENTRAL;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2023;8;Kennedy;KENNEDY CENTRAL;>60 Vejez;Ideación suicida;Hombre;4
2023;8;Kennedy;KENNEDY CENTRAL;>60 Vejez;Ideación suicida;Mujer;7
2023;8;Kennedy;KENNEDY CENTRAL;>60 Vejez;Intento de Suicidio;Mujer;1
2023;8;Kennedy;LAS MARGARITAS;12 – 17 Adolescencia;Ideación suicida;Mujer;28
2023;8;Kennedy;LAS MARGARITAS;12 – 17 Adolescencia;Ideación suicida;Hombre;12
2023;8;Kennedy;LAS MARGARITAS;12 – 17 Adolescencia;Intento de Suicidio;Mujer;5
2023;8;Kennedy;LAS MARGARITAS;12 – 17 Adolescencia;Intento de Suicidio;Hombre;2
2023;8;Kennedy;LAS MARGARITAS;18 – 28 Juventud;Ideación suicida;Mujer;28
2023;8;Kennedy;LAS MARGARITAS;18 – 28 Juventud;Intento de Suicidio;Mujer;13
2023;8;Kennedy;LAS MARGARITAS;18 – 28 Juventud;Ideación suicida;Hombre;9
2023;8;Kennedy;LAS MARGARITAS;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2023;8;Kennedy;LAS MARGARITAS;29 – 59 Adultez;Ideación suicida;Hombre;10
2023;8;Kennedy;LAS MARGARITAS;29 – 59 Adultez;Ideación suicida;Mujer;11
2023;8;Kennedy;LAS MARGARITAS;29 – 59 Adultez;Intento de Suicidio;Mujer;5
2023;8;Kennedy;LAS MARGARITAS;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2023;8;Kennedy;LAS MARGARITAS;6 – 11 Infancia;Ideación suicida;Hombre;5
2023;8;Kennedy;LAS MARGARITAS;6 – 11 Infancia;Ideación suicida;Mujer;4
2023;8;Kennedy;LAS MARGARITAS;>60 Vejez;Ideación suicida;Mujer;4
2023;8;Kennedy;PATIO BONITO;12 – 17 Adolescencia;Ideación suicida;Hombre;65
2023;8;Kennedy;PATIO BONITO;12 – 17 Adolescencia;Intento de Suicidio;Hombre;7
2023;8;Kennedy;PATIO BONITO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;35
2023;8;Kennedy;PATIO BONITO;12 – 17 Adolescencia;Ideación suicida;Mujer;156
2023;8;Kennedy;PATIO BONITO;18 – 28 Juventud;Ideación suicida;Hombre;68
2023;8;Kennedy;PATIO BONITO;18 – 28 Juventud;Ideación suicida;Mujer;117
2023;8;Kennedy;PATIO BONITO;18 – 28 Juventud;Intento de Suicidio;Mujer;33
2023;8;Kennedy;PATIO BONITO;18 – 28 Juventud;Intento de Suicidio;Hombre;23
2023;8;Kennedy;PATIO BONITO;29 – 59 Adultez;Ideación suicida;Mujer;102
2023;8;Kennedy;PATIO BONITO;29 – 59 Adultez;Intento de Suicidio;Hombre;16
2023;8;Kennedy;PATIO BONITO;29 – 59 Adultez;Ideación suicida;Hombre;40
2023;8;Kennedy;PATIO BONITO;29 – 59 Adultez;Intento de Suicidio;Mujer;19
2023;8;Kennedy;PATIO BONITO;6 – 11 Infancia;Ideación suicida;Hombre;20
2023;8;Kennedy;PATIO BONITO;6 – 11 Infancia;Ideación suicida;Mujer;33
2023;8;Kennedy;PATIO BONITO;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2023;8;Kennedy;PATIO BONITO;>60 Vejez;Ideación suicida;Mujer;13
2023;8;Kennedy;PATIO BONITO;>60 Vejez;Intento de Suicidio;Hombre;2
2023;8;Kennedy;PATIO BONITO;>60 Vejez;Ideación suicida;Hombre;7
2023;8;Kennedy;PATIO BONITO;>60 Vejez;Intento de Suicidio;Mujer;2
2023;8;Kennedy;TIMIZA;0 – 5 Primera Infancia;Ideación suicida;Mujer;1
2023;8;Kennedy;TIMIZA;12 – 17 Adolescencia;Ideación suicida;Mujer;158
2023;8;Kennedy;TIMIZA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;37
2023;8;Kennedy;TIMIZA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;10
2023;8;Kennedy;TIMIZA;12 – 17 Adolescencia;Ideación suicida;Hombre;61
2023;8;Kennedy;TIMIZA;18 – 28 Juventud;Ideación suicida;Mujer;101
2023;8;Kennedy;TIMIZA;18 – 28 Juventud;Ideación suicida;Hombre;67
2023;8;Kennedy;TIMIZA;18 – 28 Juventud;Intento de Suicidio;Mujer;46
2023;8;Kennedy;TIMIZA;18 – 28 Juventud;Intento de Suicidio;Hombre;25
2023;8;Kennedy;TIMIZA;29 – 59 Adultez;Ideación suicida;Hombre;55
2023;8;Kennedy;TIMIZA;29 – 59 Adultez;Intento de Suicidio;Mujer;26
2023;8;Kennedy;TIMIZA;29 – 59 Adultez;Ideación suicida;Mujer;90
2023;8;Kennedy;TIMIZA;29 – 59 Adultez;Intento de Suicidio;Hombre;13
2023;8;Kennedy;TIMIZA;6 – 11 Infancia;Intento de Suicidio;Hombre;3
2023;8;Kennedy;TIMIZA;6 – 11 Infancia;Ideación suicida;Mujer;27
2023;8;Kennedy;TIMIZA;6 – 11 Infancia;Ideación suicida;Hombre;10
2023;8;Kennedy;TIMIZA;6 – 11 Infancia;Intento de Suicidio;Mujer;3
2023;8;Kennedy;TIMIZA;>60 Vejez;Intento de Suicidio;Mujer;1
2023;8;Kennedy;TIMIZA;>60 Vejez;Ideación suicida;Hombre;5
2023;8;Kennedy;TIMIZA;>60 Vejez;Ideación suicida;Mujer;7
2023;8;Kennedy;TIMIZA;>60 Vejez;Intento de Suicidio;Hombre;1
2023;8;Kennedy;TINTAL NORTE;12 – 17 Adolescencia;Ideación suicida;Mujer;28
2023;8;Kennedy;TINTAL NORTE;12 – 17 Adolescencia;Ideación suicida;Hombre;6
2023;8;Kennedy;TINTAL NORTE;12 – 17 Adolescencia;Intento de Suicidio;Mujer;6
2023;8;Kennedy;TINTAL NORTE;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2023;8;Kennedy;TINTAL NORTE;18 – 28 Juventud;Intento de Suicidio;Mujer;11
2023;8;Kennedy;TINTAL NORTE;18 – 28 Juventud;Ideación suicida;Mujer;20
2023;8;Kennedy;TINTAL NORTE;18 – 28 Juventud;Ideación suicida;Hombre;13
2023;8;Kennedy;TINTAL NORTE;18 – 28 Juventud;Intento de Suicidio;Hombre;10
2023;8;Kennedy;TINTAL NORTE;29 – 59 Adultez;Ideación suicida;Hombre;10
2023;8;Kennedy;TINTAL NORTE;29 – 59 Adultez;Ideación suicida;Mujer;17
2023;8;Kennedy;TINTAL NORTE;29 – 59 Adultez;Intento de Suicidio;Mujer;2
2023;8;Kennedy;TINTAL NORTE;29 – 59 Adultez;Intento de Suicidio;Hombre;2
2023;8;Kennedy;TINTAL NORTE;6 – 11 Infancia;Ideación suicida;Hombre;7
2023;8;Kennedy;TINTAL NORTE;6 – 11 Infancia;Ideación suicida;Mujer;3
2023;8;Kennedy;TINTAL NORTE;>60 Vejez;Intento de Suicidio;Mujer;1
2023;8;Kennedy;TINTAL NORTE;>60 Vejez;Ideación suicida;Hombre;4
2023;8;Kennedy;TINTAL NORTE;>60 Vejez;Ideación suicida;Mujer;3
2023;8;Kennedy;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;4
2023;8;Kennedy;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2023;8;Kennedy;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Mujer;3
2023;8;Kennedy;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;3
2023;8;Kennedy;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;3
2023;8;Kennedy;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Mujer;1
2023;8;Kennedy;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Mujer;1
2023;8;Kennedy;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Mujer;1
2023;9;Fontibón;AEROPUERTO EL DORADO;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2023;9;Fontibón;AEROPUERTO EL DORADO;18 – 28 Juventud;Ideación suicida;Mujer;1
2023;9;Fontibón;AEROPUERTO EL DORADO;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2023;9;Fontibón;CAPELLANIA;12 – 17 Adolescencia;Ideación suicida;Mujer;12
2023;9;Fontibón;CAPELLANIA;12 – 17 Adolescencia;Ideación suicida;Hombre;6
2023;9;Fontibón;CAPELLANIA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;4
2023;9;Fontibón;CAPELLANIA;18 – 28 Juventud;Ideación suicida;Mujer;25
2023;9;Fontibón;CAPELLANIA;18 – 28 Juventud;Intento de Suicidio;Mujer;7
2023;9;Fontibón;CAPELLANIA;18 – 28 Juventud;Ideación suicida;Hombre;12
2023;9;Fontibón;CAPELLANIA;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2023;9;Fontibón;CAPELLANIA;29 – 59 Adultez;Ideación suicida;Hombre;11
2023;9;Fontibón;CAPELLANIA;29 – 59 Adultez;Intento de Suicidio;Hombre;2
2023;9;Fontibón;CAPELLANIA;29 – 59 Adultez;Ideación suicida;Mujer;14
